Chrom	Pos	Pos_normalized	Coverage	Target
chr7	55266413	0.416666667	2687	26
chr7	55266414	0.425	2715	26
chr7	55266415	0.433333333	2732	26
chr7	55266416	0.441666667	2739	26
chr7	55266417	0.45	2761	26
chr7	55266418	0.458333333	2785	26
chr7	55266419	0.466666667	2800	26
chr7	55266420	0.475	2820	26
chr7	55266421	0.483333333	2836	26
chr7	55266422	0.491666667	2856	26
chr7	55266423	0.5	2868	26
chr7	55266424	0.508333333	2882	26
chr7	55266425	0.516666667	2892	26
chr7	55266426	0.525	2900	26
chr7	55266427	0.533333333	2914	26
chr7	55266428	0.541666667	2928	26
chr7	55266429	0.55	2939	26
chr7	55266430	0.558333333	2955	26
chr7	55266431	0.566666667	2971	26
chr7	55266432	0.575	2987	26
chr7	55266433	0.583333333	2997	26
chr7	55266434	0.591666667	3003	26
chr7	55266435	0.6	3019	26
chr7	55266436	0.608333333	3036	26
chr7	55266437	0.616666667	3041	26
chr7	55266438	0.625	3055	26
chr7	55266439	0.633333333	3062	26
chr7	55266440	0.641666667	3070	26
chr7	55266441	0.65	3076	26
chr7	55266442	0.658333333	3085	26
chr7	55266443	0.666666667	3093	26
chr7	55266444	0.675	3102	26
chr7	55266445	0.683333333	3113	26
chr7	55266446	0.691666667	3126	26
chr7	55266447	0.7	3126	26
chr7	55266448	0.708333333	3135	26
chr7	55266449	0.716666667	3146	26
chr7	55266450	0.725	3155	26
chr7	55266451	0.733333333	3166	26
chr7	55266452	0.741666667	3177	26
chr7	55266453	0.75	3170	26
chr7	55266454	0.758333333	3179	26
chr7	55266455	0.766666667	3177	26
chr7	55266456	0.775	3180	26
chr7	55266457	0.783333333	3208	26
chr7	55266458	0.791666667	3212	26
chr7	55266459	0.8	3220	26
chr7	55266460	0.808333333	3223	26
chr7	55266461	0.816666667	3229	26
chr7	55266462	0.825	3238	26
chr7	55266463	0.833333333	3243	26
chr7	55266464	0.841666667	3245	26
chr7	55266465	0.85	3253	26
chr7	55266466	0.858333333	3257	26
chr7	55266467	0.866666667	3258	26
chr7	55266468	0.875	3267	26
chr7	55266469	0.883333333	3282	26
chr7	55266470	0.891666667	3273	26
chr7	55266471	0.9	3279	26
chr7	55266472	0.908333333	3291	26
chr7	55266473	0.916666667	3297	26
chr7	55266474	0.925	3301	26
chr7	55266475	0.933333333	3301	26
chr7	55266476	0.941666667	3300	26
chr7	55266477	0.95	3304	26
chr7	55266478	0.958333333	3304	26
chr7	55266479	0.966666667	3301	26
chr7	55266480	0.975	3301	26
chr7	55266481	0.983333333	3306	26
chr7	55266482	0.991666667	3307	26
chr7	55266483	1	3306	26
chr7	55268845	0.008333333	1518	27
chr7	55268846	0.016666667	1564	27
chr7	55268847	0.025	1593	27
chr7	55268848	0.033333333	1613	27
chr7	55268849	0.041666667	1627	27
chr7	55268850	0.05	1644	27
chr7	55268851	0.058333333	1674	27
chr7	55268852	0.066666667	1687	27
chr7	55268853	0.075	1701	27
chr7	55268854	0.083333333	1721	27
chr7	55268855	0.091666667	1749	27
chr7	55268856	0.1	1780	27
chr7	55268857	0.108333333	1796	27
chr7	55268858	0.116666667	1808	27
chr7	55268859	0.125	1828	27
chr7	55268860	0.133333333	1845	27
chr7	55268861	0.141666667	1861	27
chr7	55268862	0.15	1880	27
chr7	55268863	0.158333333	1899	27
chr7	55268864	0.166666667	1916	27
chr7	55268865	0.175	1938	27
chr7	55268866	0.183333333	1958	27
chr7	55268867	0.191666667	1975	27
chr7	55268868	0.2	1998	27
chr7	55268869	0.208333333	2014	27
chr7	55268870	0.216666667	2037	27
chr7	55268871	0.225	2066	27
chr7	55268872	0.233333333	2082	27
chr7	55268873	0.241666667	2111	27
chr7	55268874	0.25	2128	27
chr7	55268875	0.258333333	2142	27
chr7	55268876	0.266666667	2172	27
chr7	55268877	0.275	2187	27
chr7	55268878	0.283333333	2216	27
chr7	55268879	0.291666667	2238	27
chr7	55268880	0.3	2263	27
chr7	55268881	0.308333333	2282	27
chr7	55268882	0.316666667	2298	27
chr7	55268883	0.325	2318	27
chr7	55268884	0.333333333	2334	27
chr7	55268885	0.341666667	2352	27
chr7	55268886	0.35	2366	27
chr7	55268887	0.358333333	2399	27
chr7	55268888	0.366666667	2429	27
chr7	55268889	0.375	2455	27
chr7	55268890	0.383333333	2482	27
chr7	55268891	0.391666667	2504	27
chr7	55268892	0.4	2525	27
chr7	55268893	0.408333333	2546	27
chr7	55268894	0.416666667	2560	27
chr7	55268895	0.425	2572	27
chr7	55268896	0.433333333	2584	27
chr7	55268897	0.441666667	2618	27
chr7	55268898	0.45	2632	27
chr7	55268899	0.458333333	2647	27
chr7	55268900	0.466666667	2657	27
chr7	55268901	0.475	2673	27
chr7	55268902	0.483333333	2695	27
chr7	55268903	0.491666667	2726	27
chr7	55268904	0.5	2749	27
chr7	55268905	0.508333333	2763	27
chr7	55268906	0.516666667	2782	27
chr7	55268907	0.525	2798	27
chr7	55268908	0.533333333	2811	27
chr7	55268909	0.541666667	2834	27
chr7	55268910	0.55	2852	27
chr7	55268911	0.558333333	2870	27
chr7	55268912	0.566666667	2885	27
chr7	55268913	0.575	2908	27
chr7	55268914	0.583333333	2924	27
chr7	55268915	0.591666667	2950	27
chr7	55268916	0.6	2961	27
chr7	55268917	0.608333333	2972	27
chr7	55268918	0.616666667	2986	27
chr7	55268919	0.625	3005	27
chr7	55268920	0.633333333	3023	27
chr7	55268921	0.641666667	3037	27
chr7	55268922	0.65	3043	27
chr7	55268923	0.658333333	3061	27
chr7	55268924	0.666666667	3071	27
chr7	55268925	0.675	3075	27
chr7	55268926	0.683333333	3092	27
chr7	55268927	0.691666667	3099	27
chr7	55268928	0.7	3105	27
chr7	55268929	0.708333333	3130	27
chr7	55268930	0.716666667	3160	27
chr7	55268931	0.725	3166	27
chr7	55268932	0.733333333	3177	27
chr7	55268933	0.741666667	3178	27
chr7	55268934	0.75	3188	27
chr7	55268935	0.758333333	3204	27
chr7	55268936	0.766666667	3216	27
chr7	55268937	0.775	3211	27
chr7	55268938	0.783333333	3219	27
chr7	55268939	0.791666667	3226	27
chr7	55268940	0.8	3229	27
chr7	55268941	0.808333333	3235	27
chr7	55268942	0.816666667	3241	27
chr7	55268943	0.825	3239	27
chr7	55268944	0.833333333	3239	27
chr7	55268945	0.841666667	3236	27
chr7	55268946	0.85	3241	27
chr7	55268947	0.858333333	3248	27
chr7	55268948	0.866666667	3250	27
chr7	55268949	0.875	3253	27
chr7	55268950	0.883333333	3254	27
chr7	55268951	0.891666667	3258	27
chr7	55268952	0.9	3267	27
chr7	55268953	0.908333333	3275	27
chr7	55268954	0.916666667	3276	27
chr7	55268955	0.925	3271	27
chr7	55268956	0.933333333	3273	27
chr7	55268957	0.941666667	3269	27
chr7	55268958	0.95	3270	27
chr7	55268959	0.958333333	3292	27
chr7	55268960	0.966666667	3290	27
chr7	55268961	0.975	3293	27
chr7	55268962	0.983333333	3317	27
chr7	55268963	0.991666667	3321	27
chr7	55268964	1	3322	27
chr9	21968552	0.008333333	2320	28
chr9	21968553	0.016666667	2341	28
chr9	21968554	0.025	2357	28
chr9	21968555	0.033333333	2381	28
chr9	21968556	0.041666667	2401	28
chr9	21968557	0.05	2414	28
chr9	21968558	0.058333333	2442	28
chr9	21968559	0.066666667	2479	28
chr9	21968560	0.075	2503	28
chr9	21968561	0.083333333	2536	28
chr9	21968562	0.091666667	2554	28
chr9	21968563	0.1	2574	28
chr9	21968564	0.108333333	2595	28
chr9	21968565	0.116666667	2613	28
chr9	21968566	0.125	2635	28
chr9	21968567	0.133333333	2656	28
chr9	21968568	0.141666667	2679	28
chr9	21968569	0.15	2695	28
chr9	21968570	0.158333333	2714	28
chr9	21968571	0.166666667	2731	28
chr9	21968572	0.175	2749	28
chr9	21968573	0.183333333	2763	28
chr9	21968574	0.191666667	2791	28
chr9	21968575	0.2	2813	28
chr9	21968576	0.208333333	2825	28
chr9	21968577	0.216666667	2841	28
chr9	21968578	0.225	2863	28
chr9	21968579	0.233333333	2889	28
chr9	21968580	0.241666667	2916	28
chr9	21968581	0.25	2931	28
chr9	21968582	0.258333333	2945	28
chr9	21968583	0.266666667	2961	28
chr9	21968584	0.275	3002	28
chr9	21968585	0.283333333	3020	28
chr9	21968586	0.291666667	3078	28
chr9	21968587	0.3	3105	28
chr9	21968588	0.308333333	3134	28
chr9	21968589	0.316666667	3149	28
chr9	21968590	0.325	3170	28
chr9	21968591	0.333333333	3187	28
chr9	21968592	0.341666667	3217	28
chr9	21968593	0.35	3240	28
chr9	21968594	0.358333333	3265	28
chr9	21968595	0.366666667	3281	28
chr9	21968596	0.375	3292	28
chr9	21968597	0.383333333	3309	28
chr9	21968598	0.391666667	3326	28
chr9	21968599	0.4	3337	28
chr9	21968600	0.408333333	3352	28
chr9	21968601	0.416666667	3364	28
chr9	21968602	0.425	3384	28
chr9	21968603	0.433333333	3390	28
chr9	21968604	0.441666667	3399	28
chr9	21968605	0.45	3422	28
chr9	21968606	0.458333333	3437	28
chr9	21968607	0.466666667	3454	28
chr9	21968608	0.475	3477	28
chr9	21968609	0.483333333	3490	28
chr9	21968610	0.491666667	3497	28
chr9	21968611	0.5	3502	28
chr9	21968612	0.508333333	3520	28
chr9	21968613	0.516666667	3530	28
chr9	21968614	0.525	3547	28
chr9	21968615	0.533333333	3555	28
chr9	21968616	0.541666667	3570	28
chr9	21968617	0.55	3583	28
chr9	21968618	0.558333333	3590	28
chr9	21968619	0.566666667	3621	28
chr9	21968620	0.575	3631	28
chr9	21968621	0.583333333	3640	28
chr9	21968622	0.591666667	3650	28
chr9	21968623	0.6	3665	28
chr9	21968624	0.608333333	3674	28
chr9	21968625	0.616666667	3691	28
chr9	21968626	0.625	3698	28
chr9	21968627	0.633333333	3702	28
chr9	21968628	0.641666667	3714	28
chr9	21968629	0.65	3731	28
chr9	21968630	0.658333333	3735	28
chr9	21968631	0.666666667	3745	28
chr9	21968632	0.675	3754	28
chr9	21968633	0.683333333	3765	28
chr9	21968634	0.691666667	3767	28
chr9	21968635	0.7	3774	28
chr9	21968636	0.708333333	3779	28
chr9	21968637	0.716666667	3779	28
chr9	21968638	0.725	3794	28
chr9	21968639	0.733333333	3807	28
chr9	21968640	0.741666667	3813	28
chr9	21968641	0.75	3810	28
chr9	21968642	0.758333333	3821	28
chr9	21968643	0.766666667	3824	28
chr9	21968644	0.775	3832	28
chr9	21968645	0.783333333	3828	28
chr9	21968646	0.791666667	3830	28
chr9	21968647	0.8	3860	28
chr9	21968648	0.808333333	3858	28
chr9	21968649	0.816666667	3858	28
chr9	21968650	0.825	3852	28
chr9	21968651	0.833333333	3847	28
chr9	21968652	0.841666667	3858	28
chr9	21968653	0.85	3858	28
chr9	21968654	0.858333333	3855	28
chr9	21968655	0.866666667	3855	28
chr9	21968656	0.875	3861	28
chr9	21968657	0.883333333	3866	28
chr9	21968658	0.891666667	3856	28
chr9	21968659	0.9	3864	28
chr9	21968660	0.908333333	3869	28
chr9	21968661	0.916666667	3871	28
chr9	21968662	0.925	3863	28
chr9	21968663	0.933333333	3861	28
chr9	21968664	0.941666667	3861	28
chr9	21968665	0.95	3865	28
chr9	21968666	0.958333333	3848	28
chr9	21968667	0.966666667	3844	28
chr9	21968668	0.975	3853	28
chr9	21968669	0.983333333	3854	28
chr9	21968670	0.991666667	3853	28
chr9	21968671	1	3852	28
